,Region,Month of Period End,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Average Sale To List
1960,"Philadelphia, PA",2013-10,178.45,228.0,317.0,1436.0,53.0,0.9572755536055874
1961,"Philadelphia, PA",2013-11,179.9,197.0,245.0,1355.0,69.0,0.9475740732789639
1962,"Philadelphia, PA",2013-12,175.0,242.0,162.0,1197.0,89.0,0.9485646915390659
1963,"Philadelphia, PA",2014-1,174.0,156.0,242.0,1146.0,78.0,0.9466326905678895
1964,"Philadelphia, PA",2014-2,160.0,141.0,225.0,1138.0,93.0,0.9424905429165836
1965,"Philadelphia, PA",2014-3,173.0,198.0,407.0,1232.0,86.0,0.952289183346657
1966,"Philadelphia, PA",2014-4,184.9,181.0,505.0,1343.0,75.0,0.9560795009195863
1967,"Philadelphia, PA",2014-5,191.45,260.0,468.0,1423.0,40.0,0.9517763247815721
1968,"Philadelphia, PA",2014-6,178.0,269.0,419.0,1506.0,39.0,0.9624845887137357
1969,"Philadelphia, PA",2014-7,185.0,282.0,359.0,1526.0,34.0,0.9589149524232428
1970,"Philadelphia, PA",2014-8,193.25,284.0,299.0,1484.0,44.0,0.9578199528088059
1971,"Philadelphia, PA",2014-9,172.5,232.0,388.0,1520.0,59.0,0.9513787913424764
1972,"Philadelphia, PA",2014-10,175.0,263.0,351.0,1495.0,74.0,0.9553625241504127
1973,"Philadelphia, PA",2014-11,169.9,213.0,212.0,1373.0,51.0,0.9532454720744904
1974,"Philadelphia, PA",2014-12,177.25,256.0,183.0,1251.0,68.0,0.9579136472237851
